GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1
 "26000","Michigan",3,SQGDP9,56,"53","   Real estate and rental and leasing ","Millions of chained 2012 dollars",55584.7,56477.3,56220.2,56012.9,54249.1,53776.5,53942.1,53830.8,53853.4,54272.1,54769.7,54645.2,52932.9,51907.1,50442.3,49860.6,49694.9,48900.0,49087.3,49077.7,49331.7,49756.4,49529.9,49919.7,49270.0,50165.6,50195.2,51301.2,50623.1,51113.0,51659.0,51247.4,52309.9,52396.9,53264.8,53644.4,53374.9,53760.8,54230.1,54118.1,54556.3,54534.5,54535.1,54833.4,55251.8,55597.9,55673.4,55676.5,55044.6,55900.7,56321.4,56772.4,57459.0,57557.4,57326.6,57355.9,56788.0,57048.2,57886.0,58369.3,59149.6,58073.2,60150.6,60250.0,60605.4,60660.6,60850.8,61287.7,61480.7,60951.0,61040.9,60223.5,59831.2
 "26000","Michigan",3,SQGDP9,60,"54","   Professional, scientific, and technical services ","Millions of chained 2012 dollars",31368.3,32039.1,31029.1,31494.7,31037.2,30830.9,30534.1,30301.4,30050.4,29912.5,30798.3,30376.9,31242.4,30921.4,30981.5,31286.2,27585.9,28063.5,27660.1,27840.5,27116.3,28766.7,29643.3,29798.7,30206.2,30279.2,30781.6,31340.4,31587.8,32393.0,32946.6,31872.5,33157.0,32898.3,32884.9,33543.5,33464.6,33929.1,34703.7,34627.9,34741.8,35388.3,35798.0,36316.1,36760.2,36716.3,37110.9,37005.8,37590.0,37671.4,38158.2,38065.6,39019.1,39304.8,39205.1,38856.8,38776.6,39237.8,39358.9,39187.7,37962.9,34349.7,38198.9,38864.6,38784.8,41962.7,41651.0,42518.8,43655.8,44050.6,44863.9,45694.9,45872.1
 "26000","Michigan",3,SQGDP9,64,"55","   Management of companies and enterprises ","Millions of chained 2012 dollars",11842.4,11223.6,10594.7,10583.0,9725.4,10020.4,10222.7,9397.5,9115.0,8737.9,8636.3,8220.0,8568.3,8605.3,8250.0,8108.1,6816.5,7226.9,7376.9,7222.1,6715.8,7377.7,7524.2,7490.8,8363.1,7706.1,7781.8,8157.5,8021.2,8167.5,8026.1,8764.7,7530.1,8293.9,8545.4,8548.7,8648.5,9223.1,8887.8,9094.6,8705.8,9163.2,9298.1,9262.1,10016.8,9164.1,9599.2,10024.0,11183.2,11398.2,11565.0,13113.6,12190.5,11978.4,11871.9,12107.5,12085.2,12654.6,12715.0,12713.4,12349.0,12379.6,12528.5,13838.0,13657.5,13969.0,13579.4,13391.8,13827.5,14103.6,14225.3,14464.8,14294.7
 "26000","Michigan",3,SQGDP9,65,"56","   Administrative and support and waste management and remediation services ","Millions of chained 2012 dollars",14694.3,14777.7,14921.3,14676.0,14737.1,14508.2,14303.2,14171.8,13905.8,14019.8,14277.6,14315.2,14109.2,14023.9,13790.2,13343.2,12706.6,12240.3,11981.5,12410.4,12935.0,13243.2,13560.3,13986.7,13974.6,13998.0,14299.3,14422.5,14628.3,14579.4,14534.0,14413.9,14451.2,14557.2,14534.5,14665.3,14549.7,14624.0,14793.5,14699.3,14771.2,14656.7,14621.5,14627.3,14242.2,14156.1,14339.2,14684.7,14620.9,14865.3,14823.8,14954.6,15378.0,15395.3,15378.8,15358.5,15357.9,15146.6,14993.7,14717.9,14714.4,11473.6,13583.5,14184.8,15032.1,15598.1,16262.9,16547.1,17145.4,17287.2,17295.1,17004.1,17270.2
 "26000","Michigan",3,SQGDP9,69,"61","   Educational services ","Millions of chained 2012 dollars",3452.5,3701.7,3642.6,3617.3,3643.2,3547.1,3641.4,3681.6,3687.2,3654.5,3687.1,3853.7,3682.4,3743.4,3803.1,3916.0,3972.6,3984.6,4028.3,3934.0,4013.3,4145.7,4023.4,4034.5,3867.3,3934.8,3981.2,3944.7,3996.9,3970.6,3950.9,3994.2,3845.9,3866.4,3859.0,3925.6,3875.7,3909.5,3929.4,3877.3,3802.6,3811.2,3790.5,3881.9,3822.0,3926.7,3878.3,3781.6,3783.0,3732.3,3696.4,3630.5,3791.7,3668.0,3606.9,3632.9,3628.0,3697.4,3672.6,3526.7,3365.0,2902.0,3062.0,2982.4,3015.5,3258.4,3366.0,3408.7,3349.6,3306.7,3369.9,3440.7,3439.9
 "26000","Michigan",3,SQGDP9,70,"62","   Health care and social assistance ","Millions of chained 2012 dollars",33496.3,33684.6,34133.3,34370.4,35188.5,35347.7,35234.5,35116.2,34922.2,34836.0,35061.7,35040.7,35669.8,36490.4,36958.9,37471.2,36821.2,37099.6,37044.6,37143.2,36150.3,36214.4,36531.7,36854.0,36343.5,36853.3,36943.3,37465.1,37376.6,36983.0,37051.3,36986.8,37102.2,37050.9,37086.0,37235.3,37101.4,37164.7,37433.3,37558.2,38513.1,38528.3,38713.0,38943.0,39421.3,39968.1,39688.1,39917.9,39826.3,40426.3,40052.9,40517.5,40931.1,41062.0,41363.7,41073.0,41324.1,41059.9,41398.1,41252.4,41109.1,34267.3,40471.2,41476.2,40623.3,41079.2,40710.5,41399.6,41175.5,41577.8,41935.2,42260.5,42982.4
 "26000","Michigan",3,SQGDP9,76,"71","   Arts, entertainment, and recreation ","Millions of chained 2012 dollars",4128.6,4134.3,4404.3,4137.1,4253.1,4257.5,4154.9,4201.9,3939.0,3863.4,3861.7,3930.8,3819.2,3755.7,3669.1,3490.7,3418.6,3432.5,3446.8,3468.1,3483.5,3431.0,3334.7,3524.5,3004.6,2983.3,3150.2,3072.3,3002.8,3037.4,3100.8,3235.1,3160.0,3137.5,3019.2,3105.3,3221.1,3142.3,3122.4,3052.9,2937.4,3125.0,3015.1,3094.7,3013.4,3098.4,3147.0,3268.8,3022.0,3342.7,3447.6,3328.0,3529.4,3412.6,3271.9,3327.4,3543.7,3473.4,3509.5,3598.6,3240.2,1534.0,2176.2,2550.9,2728.7,2996.4,3242.6,3249.0,3441.1,3563.3,3816.9,3806.7,3932.9
 "26000","Michigan",3,SQGDP9,79,"72","   Accommodation and food services ","Millions of chained 2012 dollars",11224.3,11211.2,11257.9,11130.6,11076.7,10870.8,10775.8,10887.3,11271.5,11265.2,11202.9,11139.7,10720.8,10718.5,10727.5,10363.7,9914.3,9841.8,9776.0,9678.2,9866.2,9892.0,10029.8,10006.4,10317.6,10536.7,10605.5,10787.3,11200.0,11302.2,11193.7,11392.7,11547.3,11397.0,11331.2,11425.0,11284.4,11413.1,11543.4,11552.6,11744.6,11740.4,11838.6,11913.2,11909.2,11985.4,11993.9,12029.3,12379.4,12294.1,12306.5,12133.1,12500.5,12396.5,12474.5,12572.9,12336.7,12171.0,12180.8,11719.1,10604.6,5814.3,9209.0,8191.1,9013.4,10960.6,11782.5,11577.9,11650.6,11693.0,11688.7,11474.8,11753.0
 "26000","Michigan",3,SQGDP9,82,"81","   Other services (except government and government enterprises) ","Millions of chained 2012 dollars",12086.1,12135.3,12118.9,12027.4,12017.9,11945.7,11760.0,11614.8,11510.2,11422.3,11290.5,11052.7,10957.2,10748.1,10586.1,10639.2,10266.0,10106.7,9936.0,9874.2,9882.6,9988.5,10005.6,9951.8,9694.0,9736.1,9681.3,9703.8,9784.4,9808.5,9854.2,9822.1,9665.0,9526.1,9517.1,9639.4,9485.4,9796.1,9820.7,10019.9,9834.5,9831.1,9903.9,9827.8,9771.1,9803.7,9751.7,9843.2,9769.4,9751.7,9787.3,9887.4,9977.8,10076.4,10043.2,10029.7,9935.0,9923.1,9998.4,9965.0,9648.1,7503.0,9030.9,9095.4,9072.9,9459.7,9623.1,9583.6,9878.5,9893.0,9944.1,9733.6,9659.3
 "26000","Michigan",3,SQGDP9,83,"..."," Government and government enterprises ","Millions of chained 2012 dollars",55596.0,55588.8,55122.0,55391.8,54448.2,54383.2,53709.8,53692.1,52726.0,53073.9,52624.2,52297.5,52895.0,53364.4,53056.0,51774.8,51581.8,51635.8,51646.3,52062.9,52009.9,52246.7,51661.4,51438.1,50265.3,49971.3,49809.7,49339.5,49960.3,47801.8,48526.4,48129.3,48402.9,47549.2,47253.0,46620.4,45913.9,46364.2,46529.8,46560.3,47059.1,46746.3,46681.3,46305.8,45713.0,46234.5,46115.5,46589.4,46435.0,46639.9,46636.1,46779.3,45839.7,46226.6,46099.5,46073.2,45843.1,46365.2,46858.2,47679.6,47515.1,44911.1,45786.8,45829.4,45028.8,45891.3,46912.9,46000.1,46669.7,46888.5,46972.4,47277.0,47692.2
 "26000","Michigan",3,SQGDP9,84,"...","  Federal civilian ","Millions of chained 2012 dollars",6673.0,6605.4,6562.0,6608.1,6576.6,6587.8,6587.9,6576.5,6545.7,6544.7,6581.0,6566.2,6573.3,6532.1,6483.3,6373.1,6366.8,6613.9,6527.3,6627.1,6813.6,6749.6,6855.2,6842.4,6792.8,6731.3,6670.5,6716.5,6721.6,6757.3,6772.9,6733.8,6718.9,6729.3,6605.7,6572.9,6636.0,6644.4,6670.1,6717.1,6836.0,6868.2,6886.4,6925.4,6963.3,6958.6,6990.1,7027.6,7016.7,7145.3,7231.9,7227.7,7143.3,7211.5,7270.7,7219.1,7031.9,7204.7,7284.9,7319.6,7204.0,7408.7,7833.2,7526.0,7426.7,7485.6,7566.2,7551.6,7673.0,7687.3,7655.4,7740.7,7860.7
 "26000","Michigan",3,SQGDP9,85,"...","  Military ","Millions of chained 2012 dollars",1674.0,1635.6,1616.7,1624.6,1522.0,1591.3,1607.8,1607.7,1623.6,1563.8,1568.8,1581.4,1621.7,1635.1,1660.8,1659.9,1707.7,1717.4,1727.8,1739.8,1727.0,1725.5,1722.8,1729.5,1670.3,1677.6,1698.6,1655.6,1611.1,1634.2,1648.1,1654.6,1647.5,1644.7,1650.6,1628.2,1587.5,1582.5,1651.0,1684.7,1609.8,1605.8,1602.4,1602.4,1599.6,1609.2,1605.9,1597.1,1530.4,1535.6,1536.0,1524.0,1466.3,1455.8,1444.3,1491.9,1429.8,1467.7,1471.5,1466.3,1455.6,1500.0,1502.1,1509.9,1561.7,1573.2,1543.4,1530.7,1569.0,1692.6,1608.4,1589.6,1565.6
 "26000","Michigan",3,SQGDP9,86,"...","  State and local ","Millions of chained 2012 dollars",47270.1,47373.6,46968.6,47184.0,46373.9,46224.2,45529.1,45523.3,44567.6,44980.0,44485.1,44159.1,44710.9,45210.9,44924.8,43752.4,43516.5,43311.0,43398.1,43702.5,43473.6,43777.5,43087.2,42869.7,41804.3,41564.4,41442.6,40967.7,41629.7,39409.3,40104.7,39740.5,40035.2,39178.9,38998.2,38423.0,37699.1,38143.2,38217.1,38169.9,38622.5,38285.7,38207.3,37798.2,37177.7,37689.6,37545.3,37987.7,37908.1,37984.3,37898.1,38055.2,37259.0,37587.6,37417.0,37394.9,37404.2,37721.3,38128.8,38910.8,38862.9,36066.6,36537.8,36854.0,36109.8,36894.9,37854.8,36980.9,37493.9,37582.9,37771.9,38010.8,38331.9
"Note: See the included footnote file."
"SQGDP9: Real GDP by state 1/"
"Last updated: June 30, 2023-- new statistics for 2023:Q1."
"U.S. Bureau of Economic Analysis"
