GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1
 "08000","Colorado",7,SQGDP9,45,"51","   Information ","Millions of chained 2012 dollars",15897.7,16209.2,15994.2,15284.3,17220.7,16173.4,16918.8,17132.0,17376.1,18312.4,19188.1,19756.1,19078.9,19118.7,19902.5,18241.8,17896.8,18070.8,18223.7,18734.0,17996.7,18031.2,18545.3,20283.2,18686.1,19157.7,19078.3,18479.2,18113.1,18208.3,17986.7,17683.5,19186.3,19165.2,19330.8,18527.1,18922.8,18204.7,18317.9,20900.2,17598.6,18424.6,19065.5,19939.6,17309.8,18426.7,20295.2,20241.5,19299.1,19384.9,20569.6,21579.1,23031.8,22801.5,22793.5,23564.7,24183.1,26113.3,26578.1,26427.3,28597.1,26267.0,28491.9,28657.1,29506.2,30077.9,31068.4,32272.0,35881.9,34260.5,35873.3,36285.1,36749.1
 "08000","Colorado",7,SQGDP9,51,"52","   Finance and insurance ","Millions of chained 2012 dollars",14248.8,14171.2,14514.3,14287.6,14077.2,13734.1,14076.0,14499.2,13943.1,14641.9,14298.2,13735.3,13540.8,12861.7,11812.1,10015.9,14432.2,15374.7,15629.1,15271.9,15324.7,14338.3,14341.5,14442.6,14652.8,14234.5,14459.9,14944.4,15340.8,15473.0,16080.4,15691.3,15478.7,15557.4,15267.4,15116.7,14700.6,15085.6,14796.0,15060.6,15591.6,15702.0,15268.6,15434.5,15454.6,15556.5,16157.0,16601.7,15897.9,15496.3,15838.8,15570.7,16007.6,16057.0,16237.9,15809.8,15516.8,15952.0,16316.1,17140.2,16266.9,17208.7,17896.7,18376.2,18482.6,18406.8,18175.0,18714.4,18657.6,18756.8,18461.3,18129.3,17855.6
 "08000","Colorado",7,SQGDP9,56,"53","   Real estate and rental and leasing ","Millions of chained 2012 dollars",34512.5,33402.3,32630.3,32724.8,33905.5,34267.7,34699.4,35510.3,36963.9,37011.2,37538.0,39464.1,39016.1,39553.0,39358.8,38938.1,38293.7,37111.7,36839.9,36914.8,37817.8,38870.0,39335.5,40058.4,40506.2,41217.5,41099.0,41550.3,41137.7,41249.6,41346.4,41058.6,41973.8,41819.6,42220.6,42040.6,41485.0,41476.1,41957.8,42081.7,42407.1,42990.4,43457.5,43495.2,43981.3,44280.4,44147.7,44438.7,45260.2,45830.5,45749.7,45969.1,46056.7,46272.3,46779.2,47090.1,48211.3,48955.4,49674.9,49594.4,49125.7,47338.7,48535.7,48657.1,50011.7,50551.7,51594.6,53265.7,53569.5,54288.4,54950.8,54878.6,55658.2
 "08000","Colorado",7,SQGDP9,60,"54","   Professional, scientific, and technical services ","Millions of chained 2012 dollars",19367.0,19503.8,19686.9,19714.3,20235.9,20419.3,20660.3,20991.4,21311.6,21553.2,21998.2,23445.2,22991.4,23842.0,24341.2,24221.4,23792.7,22894.4,23035.7,23106.8,23538.3,23880.2,24195.3,24662.1,24228.1,24813.1,25043.8,25095.6,25599.9,25930.4,26200.5,25458.9,26831.1,26370.7,26788.5,27235.3,27212.2,27728.9,28560.0,28762.4,28436.3,28879.0,29289.5,29591.1,30013.5,30268.4,30353.6,30607.8,30958.1,31593.0,31948.6,32644.8,33447.4,33808.2,34315.7,35242.8,36097.4,36550.6,38360.3,37627.6,37875.2,36113.6,37684.3,37973.0,40265.1,42017.3,43490.6,44616.8,46202.1,46844.4,48005.4,49092.9,49352.6
 "08000","Colorado",7,SQGDP9,64,"55","   Management of companies and enterprises ","Millions of chained 2012 dollars",4466.4,4673.7,4729.0,4098.4,4838.7,4503.7,4805.8,4641.0,4741.5,4683.8,4745.1,4971.7,4733.0,4713.1,4697.3,4376.0,4465.9,4352.1,4662.8,5581.6,4842.0,4819.7,5025.0,5952.7,5432.4,5678.9,5499.7,4989.9,5771.1,5619.4,5918.4,8635.5,5519.5,5715.1,6303.6,6115.8,6354.4,6612.9,6359.9,6638.6,6790.0,6752.2,6869.3,7060.1,6571.2,5964.2,6434.5,6399.1,7083.3,7861.1,7546.7,8565.8,7501.8,7631.6,7853.9,7721.5,8603.1,8698.4,8554.6,9399.3,8888.3,8770.8,9149.5,9458.5,9811.7,10279.5,9962.0,10819.2,11159.2,11414.0,11649.6,12260.2,12156.9
 "08000","Colorado",7,SQGDP9,65,"56","   Administrative and support and waste management and remediation services ","Millions of chained 2012 dollars",7703.9,7738.5,7690.2,7732.5,8046.1,7775.2,7783.2,7979.2,8010.0,8422.9,8512.7,8613.4,8399.3,8455.1,8574.7,8322.5,7773.0,7593.8,7476.2,7559.1,7680.6,7852.5,7925.0,8085.8,7889.9,7952.4,8025.5,8034.8,8395.2,8474.1,8515.2,8518.9,8277.9,8419.2,8509.2,8619.3,8757.1,8919.0,8917.5,8987.2,9124.6,9000.9,9076.9,8947.6,8918.1,8990.7,9087.8,9213.4,9691.4,9549.1,9658.2,9681.8,9822.0,10223.1,10231.9,10755.0,10583.6,10545.2,10653.2,10601.9,10588.9,9348.8,9994.1,10110.9,10657.7,10707.1,11226.1,11670.7,11977.5,12097.0,12112.6,12062.8,12095.6
 "08000","Colorado",7,SQGDP9,69,"61","   Educational services ","Millions of chained 2012 dollars",1980.4,1984.1,2046.1,2099.2,2100.7,2138.0,2077.9,2078.1,2083.7,2099.3,2175.5,2121.7,2174.7,2229.5,2266.8,2367.1,2423.9,2374.9,2409.5,2438.2,2519.7,2557.6,2589.1,2593.4,2516.8,2555.4,2543.0,2567.2,2602.8,2649.4,2583.5,2591.1,2612.2,2590.9,2610.2,2622.0,2672.9,2665.2,2698.3,2645.4,2646.7,2644.3,2658.6,2715.3,2736.4,2767.8,2757.3,2797.3,2750.5,2771.5,2745.3,2774.9,2841.2,2892.7,2899.5,2955.0,2989.1,3023.6,3017.5,2997.6,3042.9,2573.1,2713.1,2667.0,2702.2,2784.4,2910.2,2960.4,3061.1,3017.7,3037.3,3053.4,3084.9
 "08000","Colorado",7,SQGDP9,70,"62","   Health care and social assistance ","Millions of chained 2012 dollars",13680.3,13928.7,14161.5,14059.1,14409.5,14373.4,14466.8,14340.8,14444.3,14511.1,14647.3,15194.7,15257.9,15625.8,15994.2,16095.4,16305.9,16286.8,16346.0,16468.2,16371.1,16461.8,16770.9,16746.2,16796.1,16775.8,17069.1,17181.6,17171.6,17444.8,17217.6,17750.0,17390.4,17565.3,17625.8,18075.9,18153.5,18216.1,18483.8,18839.3,19300.4,19701.6,19561.1,19787.4,20064.7,20607.5,20537.9,20545.6,20843.9,20627.0,21141.5,21097.8,21520.7,21483.5,21710.4,21791.2,22182.9,22284.3,22496.9,22287.7,22926.1,19586.2,23166.1,23204.0,23052.2,22936.6,22928.9,23543.8,23733.5,23855.0,24251.0,24390.9,24704.1
 "08000","Colorado",7,SQGDP9,76,"71","   Arts, entertainment, and recreation ","Millions of chained 2012 dollars",2754.5,2802.3,2809.3,2918.0,2955.6,2776.7,2782.2,2870.7,2734.3,2831.7,2943.4,2993.7,3064.8,3056.1,2912.3,2972.4,2886.6,2842.5,3034.3,3081.4,3077.9,3158.2,3111.0,3185.0,3144.4,3269.9,3363.3,3195.2,3335.0,3374.3,3194.2,3156.4,4046.2,4141.6,4095.0,4149.2,4647.4,4612.3,4654.7,4596.2,5058.9,4929.3,4979.4,5073.9,5119.6,5110.9,5194.0,5347.7,5220.9,5196.3,5517.7,5643.6,5203.9,5473.9,5392.8,5393.7,4963.8,5047.4,5140.7,5018.8,4486.1,2251.5,3211.7,3664.0,3981.8,4092.8,4445.1,4791.9,4576.6,5016.5,5339.9,5206.1,5212.6
 "08000","Colorado",7,SQGDP9,79,"72","   Accommodation and food services ","Millions of chained 2012 dollars",8797.3,8737.0,8823.9,8934.6,9138.0,8989.0,9030.8,9008.7,8978.6,9081.4,8983.3,9057.4,8905.1,8960.5,8914.8,8678.0,8196.4,8012.8,8032.2,7972.4,8076.9,8156.7,8312.1,8370.2,8523.5,8624.0,8638.9,8683.9,8756.5,8792.3,8828.6,8906.4,9184.3,9095.6,9113.9,9085.7,9056.6,9106.6,9230.4,9250.1,9702.9,9769.9,9879.8,9874.5,9777.1,9735.7,9936.6,10165.2,10304.0,10393.0,10393.2,10528.5,10474.0,10558.2,10578.4,10900.0,11081.9,11143.7,11280.3,11089.5,10695.9,6307.7,9248.5,8541.4,9628.3,11387.2,11934.9,12150.8,12294.7,12308.3,12042.8,12038.0,12086.6
 "08000","Colorado",7,SQGDP9,82,"81","   Other services (except government and government enterprises) ","Millions of chained 2012 dollars",6973.2,6961.5,7025.0,6985.4,7020.0,6978.4,6940.3,6923.5,6948.1,6927.7,6876.8,6845.4,6830.0,6769.2,6749.2,6668.0,6445.3,6269.6,6233.9,6159.0,6045.4,6114.2,6174.3,6162.4,6125.1,6147.1,6083.3,6007.9,6281.6,6239.8,6247.2,6234.9,6278.5,6261.8,6282.6,6362.0,6331.2,6489.4,6638.9,6707.0,6683.3,6728.2,6659.2,6643.9,6707.0,6692.7,6729.7,6736.6,6778.6,6768.5,6859.4,6955.0,7059.3,7124.5,7183.8,7242.2,7168.5,7243.7,7336.2,7389.0,7208.3,6007.8,6906.6,6939.7,6879.4,7056.9,7295.7,7463.7,7542.3,7562.8,7611.4,7589.6,7577.2
 "08000","Colorado",7,SQGDP9,83,"..."," Government and government enterprises ","Millions of chained 2012 dollars",35139.8,35150.0,34262.1,34481.3,34341.6,33884.1,34456.7,33895.3,33439.2,33501.3,33383.3,34014.3,34489.2,34857.7,35555.2,34971.3,34859.2,34900.9,35151.5,34866.9,35514.3,35282.5,35091.4,34611.6,35005.1,34808.7,34492.7,34897.1,34774.9,34792.6,34834.8,34482.7,34671.2,34698.3,34506.4,34517.7,34841.9,35139.4,35169.9,35381.7,35865.6,36076.9,36396.8,36400.5,37041.3,37077.8,37207.8,37689.6,37836.5,37934.6,38583.0,38903.0,38736.0,38933.1,38975.5,38935.1,38942.4,39483.7,39978.2,40443.1,40867.6,39864.1,40380.1,40266.9,40745.5,40953.2,41416.9,41770.7,41518.5,41369.3,41600.5,41595.1,41959.7
 "08000","Colorado",7,SQGDP9,84,"...","  Federal civilian ","Millions of chained 2012 dollars",7427.0,7369.8,7316.3,7331.1,7290.8,7328.6,7331.4,7302.2,7311.5,7302.0,7330.6,7315.9,7339.2,7364.7,7351.2,7313.0,7312.9,7387.2,7415.3,7431.5,7591.5,7630.9,7601.3,7529.7,7580.4,7595.9,7579.6,7626.1,7608.6,7639.8,7620.1,7581.8,7523.8,7420.7,7268.5,7276.9,7469.5,7481.2,7502.8,7549.7,7638.7,7737.1,7786.7,7831.9,7956.0,7964.9,7999.2,8047.4,8097.1,8139.7,8204.3,8218.0,8240.2,8263.8,8295.6,8254.6,8122.3,8308.9,8391.8,8453.5,8576.7,8774.5,8920.2,8971.1,9016.0,9013.2,8913.6,8816.7,8776.5,8734.9,8710.8,8810.6,8900.5
 "08000","Colorado",7,SQGDP9,85,"...","  Military ","Millions of chained 2012 dollars",4381.7,4349.5,4334.8,4321.3,4251.8,4175.7,4111.4,4062.6,4035.6,4059.0,4135.9,4174.8,4249.8,4286.5,4331.7,4383.8,4402.6,4534.3,4745.5,4784.6,4951.8,4960.3,4956.5,4944.6,5039.8,5074.5,5053.8,5081.2,5078.2,4979.9,4941.0,4888.4,4880.9,4827.1,4793.3,4627.0,4733.2,4750.9,4702.3,4625.4,4583.0,4552.4,4507.8,4475.0,4419.9,4461.3,4490.9,4505.1,4429.1,4419.7,4445.7,4484.7,4356.8,4348.3,4359.0,4330.6,4384.3,4506.4,4550.5,4584.3,4601.7,4833.4,4867.2,4986.8,5203.7,5263.6,5274.1,5148.1,5003.6,4948.1,4858.7,4840.1,4908.3
 "08000","Colorado",7,SQGDP9,86,"...","  State and local ","Millions of chained 2012 dollars",23343.4,23447.0,22616.8,22838.1,22811.4,22386.6,23031.2,22543.3,22100.2,22148.3,21919.5,22532.7,22911.4,23219.3,23890.2,23287.4,23154.8,22987.9,22997.6,22656.2,22975.5,22694.3,22536.3,22139.0,22386.3,22137.8,21857.5,22189.2,22086.9,22172.5,22273.9,22013.9,22266.5,22446.5,22436.8,22600.8,22632.1,22897.1,22953.1,23190.6,23622.0,23765.1,24074.4,24066.2,24629.9,24618.0,24685.0,25098.8,25268.0,25332.7,25883.1,26147.0,26082.8,26261.9,26263.7,26290.0,26372.6,26611.1,26974.7,27337.9,27618.4,26246.8,26582.6,26316.2,26541.8,26691.7,27224.0,27772.5,27697.1,27641.2,27969.6,27890.2,28099.7
"Note: See the included footnote file."
"SQGDP9: Real GDP by state 1/"
"Last updated: June 30, 2023-- new statistics for 2023:Q1."
"U.S. Bureau of Economic Analysis"
