GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1
 "10000","Delaware",2,SQGDP9,64,"55","   Management of companies and enterprises ","Millions of chained 2012 dollars",1774.1,1669.1,1547.0,1627.0,1642.9,2025.6,1811.7,1627.6,1628.8,1489.0,1491.7,1492.4,1501.4,1545.4,1632.1,1832.9,1408.6,1328.7,1405.8,1306.1,1541.0,1408.0,1580.2,1530.0,1659.6,1579.9,1260.2,1351.0,1364.5,1413.5,1321.1,1354.1,1232.8,1196.6,1123.2,1161.9,1076.9,1164.5,1251.1,1115.3,960.1,876.9,740.6,839.0,1454.6,1631.3,1724.1,1807.8,1951.0,1780.5,1837.5,1972.4,1626.7,1695.9,1919.9,1772.6,2143.4,1753.0,1946.2,1972.5,1843.7,1840.2,1872.9,1994.8,2143.2,2073.8,2005.7,2015.8,2388.9,2079.2,2099.4,2117.7,2071.9
 "10000","Delaware",2,SQGDP9,65,"56","   Administrative and support and waste management and remediation services ","Millions of chained 2012 dollars",1141.4,1196.1,1216.3,1250.3,1287.2,1276.2,1305.8,1313.1,1340.2,1364.5,1356.0,1406.1,1304.0,1321.9,1286.6,1243.2,1149.3,1164.0,1166.4,1165.6,1207.4,1221.5,1223.3,1265.7,1255.2,1317.4,1325.4,1313.8,1327.5,1308.9,1315.0,1317.9,1358.4,1364.3,1407.7,1407.8,1408.8,1460.2,1478.0,1504.7,1463.1,1440.3,1454.2,1466.7,1343.5,1398.9,1415.6,1479.4,1481.1,1498.8,1526.8,1559.7,1662.1,1671.2,1656.0,1740.2,1697.7,1720.0,1739.7,1719.8,1814.3,1579.8,1702.2,1719.4,1761.2,1848.4,1949.5,2009.5,2109.4,2128.1,2130.7,2157.5,2174.3
 "10000","Delaware",2,SQGDP9,69,"61","   Educational services ","Millions of chained 2012 dollars",376.2,381.4,373.9,402.1,424.5,412.1,408.1,400.1,392.3,405.8,413.2,403.6,398.5,408.7,419.5,430.5,432.7,435.4,434.6,437.3,421.6,428.2,436.8,434.1,421.6,424.1,423.1,417.9,436.3,431.4,436.2,424.9,412.0,426.1,419.5,414.2,462.4,432.2,431.1,426.0,406.2,401.1,407.3,408.6,409.1,410.0,398.3,400.4,389.2,395.7,384.3,386.5,384.6,392.9,392.4,392.2,395.6,394.2,389.3,380.5,364.5,313.7,335.5,314.9,333.7,333.3,340.4,331.3,332.7,328.6,333.1,331.4,326.8
 "10000","Delaware",2,SQGDP9,70,"62","   Health care and social assistance ","Millions of chained 2012 dollars",3363.7,3426.5,3426.2,3542.9,3599.2,3563.7,3589.5,3586.0,3596.5,3641.2,3691.9,3730.3,3801.1,3915.9,4011.3,4064.6,4056.3,4035.3,4021.8,4005.2,4017.3,3934.7,4116.2,4119.1,4135.4,4195.9,4330.4,4317.8,4278.4,4329.4,4324.1,4359.7,4379.9,4390.0,4379.5,4471.6,4491.2,4540.4,4629.8,4714.3,4764.6,4772.9,4764.9,4812.3,4825.4,4918.4,4898.8,4829.5,4943.7,4930.8,4970.7,4926.5,5091.3,5007.3,5034.6,5038.4,5079.3,5167.9,5194.8,5228.7,5050.2,4447.1,5150.0,5104.2,5200.3,5167.8,5147.8,5046.0,5076.1,5122.8,5189.6,5230.1,5253.7
 "10000","Delaware",2,SQGDP9,76,"71","   Arts, entertainment, and recreation ","Millions of chained 2012 dollars",416.0,410.9,421.4,400.1,462.6,443.9,437.6,427.9,427.1,429.5,432.6,424.7,436.6,429.5,428.7,425.2,450.2,442.4,438.3,450.1,461.1,508.2,557.2,581.7,571.9,582.2,558.4,555.1,509.2,525.4,496.2,510.9,463.0,453.7,452.9,461.1,418.6,426.0,430.9,414.9,409.5,399.8,409.0,401.7,398.5,397.5,396.9,413.0,400.1,404.6,412.8,433.0,343.8,360.2,349.7,354.9,353.6,343.6,353.2,348.7,334.9,180.9,262.5,271.9,319.6,304.4,318.7,334.1,296.0,314.9,326.9,323.5,316.2
 "10000","Delaware",2,SQGDP9,79,"72","   Accommodation and food services ","Millions of chained 2012 dollars",1354.3,1344.0,1392.2,1378.4,1380.3,1368.2,1365.2,1375.5,1288.5,1265.8,1226.1,1274.7,1240.8,1248.4,1250.1,1212.7,1107.6,1077.9,1071.0,1102.4,1145.7,1107.3,1112.3,1152.9,1185.1,1194.6,1200.0,1147.9,1191.4,1186.9,1163.0,1163.2,1182.9,1164.8,1164.5,1167.4,1208.1,1234.3,1248.2,1241.4,1229.9,1252.1,1265.4,1270.1,1260.1,1261.9,1287.2,1296.3,1282.1,1271.4,1289.4,1288.3,1331.5,1355.1,1369.0,1387.6,1405.7,1404.1,1403.7,1369.8,1229.0,743.8,1142.0,1066.4,1198.7,1384.3,1390.6,1363.7,1336.7,1368.2,1370.8,1342.2,1377.9
 "10000","Delaware",2,SQGDP9,82,"81","   Other services (except government and government enterprises) ","Millions of chained 2012 dollars",1099.0,1091.0,1102.0,1114.0,1141.9,1136.2,1127.9,1118.0,1094.8,1087.2,1078.5,1077.1,1059.7,1044.8,1024.6,990.5,953.8,930.1,904.2,897.3,877.6,876.7,900.7,904.5,885.2,882.8,870.1,847.8,893.7,874.6,875.3,851.8,844.1,829.0,825.5,859.7,833.2,852.8,857.5,857.0,858.8,870.9,843.7,842.9,878.8,859.9,855.3,835.6,847.1,842.7,852.6,862.3,850.4,860.3,855.2,856.3,873.0,860.7,865.1,852.2,820.0,630.9,762.2,767.9,774.1,810.2,836.0,847.4,842.3,842.9,848.0,850.1,839.5
 "10000","Delaware",2,SQGDP9,83,"..."," Government and government enterprises ","Millions of chained 2012 dollars",6016.5,6497.8,6412.3,6156.1,6187.9,5921.1,6199.2,6080.4,6154.6,6250.5,6437.9,6336.0,6448.3,6457.2,6439.9,6298.8,6574.9,6467.9,6450.7,6625.7,6102.0,6291.8,6538.0,6538.1,6284.0,6200.6,6625.6,6545.7,6283.8,6530.9,6166.9,6344.8,6229.4,6261.8,6097.8,6080.5,5985.1,5992.2,5879.4,5991.6,5883.2,6053.3,5831.3,6102.3,5806.0,6149.0,6173.6,6003.8,6348.5,6064.3,6363.8,6252.4,6363.3,6365.2,6482.3,6434.6,6396.8,6347.4,6416.5,6258.2,6468.9,6135.7,6346.4,6270.6,6040.4,6330.8,6470.2,6763.0,6096.1,6068.6,6080.6,6103.5,6175.3
 "10000","Delaware",2,SQGDP9,84,"...","  Federal civilian ","Millions of chained 2012 dollars",577.0,582.0,582.2,587.9,598.7,591.7,578.6,582.2,582.7,607.0,629.4,649.8,663.1,686.5,699.5,699.2,697.0,678.6,647.7,679.2,681.0,688.6,685.8,672.6,670.3,663.4,671.1,673.2,678.1,683.8,670.0,668.4,658.8,648.2,644.7,642.6,658.4,664.1,672.1,676.6,696.6,707.9,701.8,698.2,708.1,698.9,704.9,721.2,734.5,734.9,741.9,744.1,741.0,737.4,730.7,730.5,720.7,737.1,748.3,749.3,764.1,773.5,836.2,812.0,804.6,802.5,799.1,794.2,806.5,817.2,823.0,833.3,838.3
 "10000","Delaware",2,SQGDP9,85,"...","  Military ","Millions of chained 2012 dollars",565.9,560.4,549.9,542.6,516.8,507.0,506.2,513.0,509.7,514.2,531.3,528.8,542.4,555.8,562.5,572.0,590.9,604.2,627.5,645.4,659.1,666.1,665.6,660.2,656.2,651.7,645.8,657.2,649.8,643.7,639.1,631.7,629.1,623.7,621.7,604.8,606.7,596.4,575.1,552.2,544.8,538.2,536.4,541.6,558.7,561.2,561.2,559.4,543.4,542.4,543.9,544.3,534.9,532.9,533.5,529.1,523.6,535.6,532.8,537.2,534.3,549.4,556.0,558.5,576.3,579.5,573.9,572.4,597.7,566.5,556.3,559.1,558.9
 "10000","Delaware",2,SQGDP9,86,"...","  State and local ","Millions of chained 2012 dollars",4874.3,5360.3,5284.6,5028.0,5075.8,4824.1,5118.9,4988.6,5066.0,5132.8,5280.6,5159.5,5244.9,5216.0,5178.5,5027.5,5287.5,5185.6,5176.2,5301.7,4761.0,4936.5,5186.6,5205.5,4957.1,4884.9,5309.6,5215.7,4955.7,5203.6,4858.0,5044.4,4941.5,4989.2,4831.6,4832.9,4721.1,4732.5,4633.4,4762.3,4642.9,4806.7,4594.5,4861.2,4542.5,4888.0,4906.7,4725.0,5068.6,4788.0,5076.2,4963.5,5085.1,5092.2,5213.6,5170.9,5148.1,5072.3,5132.5,4971.2,5167.5,4817.2,4960.7,4906.0,4670.4,4954.9,5100.0,5393.8,4703.5,4695.2,4711.0,4721.5,4787.6
"Note: See the included footnote file."
"SQGDP9: Real GDP by state 1/"
"Last updated: June 30, 2023-- new statistics for 2023:Q1."
"U.S. Bureau of Economic Analysis"
